Country/Region;Date;Confirmed;Recovered;Mes;Año
Tanzania;26/03/2020;13;0;3;2020
Thailand;26/03/2020;1045;88;3;2020
Togo;26/03/2020;23;1;3;2020
Trinidad and Tobago;26/03/2020;65;0;3;2020
Tunisia;26/03/2020;197;2;3;2020
Turkey;26/03/2020;3629;26;3;2020
Uganda;26/03/2020;14;0;3;2020
Ukraine;26/03/2020;196;1;3;2020
United Arab Emirates;26/03/2020;333;52;3;2020
United Kingdom;26/03/2020;15;2;3;2020
United Kingdom;26/03/2020;8;0;3;2020
United Kingdom;26/03/2020;66;0;3;2020
United Kingdom;26/03/2020;35;13;3;2020
United Kingdom;26/03/2020;25;0;3;2020
United Kingdom;26/03/2020;5;0;3;2020
United Kingdom;26/03/2020;20816;135;3;2020
Uruguay;26/03/2020;238;0;3;2020
US;26/03/2020;84091;681;3;2020
Uzbekistan;26/03/2020;75;0;3;2020
Venezuela;26/03/2020;107;15;3;2020
Vietnam;26/03/2020;153;20;3;2020
Zambia;26/03/2020;16;0;3;2020
Zimbabwe;26/03/2020;3;0;3;2020
Dominica;26/03/2020;11;0;3;2020
Grenada;26/03/2020;7;0;3;2020
Mozambique;26/03/2020;7;0;3;2020
Syria;26/03/2020;5;0;3;2020
Timor-Leste;26/03/2020;1;0;3;2020
Belize;26/03/2020;2;0;3;2020
Laos;26/03/2020;6;0;3;2020
Libya;26/03/2020;1;0;3;2020
West Bank and Gaza;26/03/2020;84;17;3;2020
Guinea-Bissau;26/03/2020;2;0;3;2020
Mali;26/03/2020;4;0;3;2020
Saint Kitts and Nevis;26/03/2020;2;0;3;2020
Canada;26/03/2020;1;0;3;2020
Canada;26/03/2020;3;0;3;2020
Kosovo;26/03/2020;71;0;3;2020
Burma;26/03/2020;0;0;3;2020
United Kingdom;26/03/2020;0;0;3;2020
United Kingdom;26/03/2020;0;0;3;2020
United Kingdom;26/03/2020;0;0;3;2020
Botswana;26/03/2020;0;0;3;2020
Burundi;26/03/2020;0;0;3;2020
Sierra Leone;26/03/2020;0;0;3;2020
Malawi;26/03/2020;0;0;3;2020
United Kingdom;26/03/2020;0;0;3;2020
France;26/03/2020;0;0;3;2020
South Sudan;26/03/2020;0;0;3;2020
Western Sahara;26/03/2020;0;0;3;2020
Sao Tome and Principe;26/03/2020;0;0;3;2020
Yemen;26/03/2020;0;0;3;2020
Comoros;26/03/2020;0;0;3;2020
Tajikistan;26/03/2020;0;0;3;2020
Lesotho;26/03/2020;0;0;3;2020
Afghanistan;27/03/2020;110;2;3;2020
Albania;27/03/2020;186;31;3;2020
Algeria;27/03/2020;409;29;3;2020
Andorra;27/03/2020;267;1;3;2020
Angola;27/03/2020;4;0;3;2020
Antigua and Barbuda;27/03/2020;7;0;3;2020
Argentina;27/03/2020;589;72;3;2020
Armenia;27/03/2020;329;28;3;2020
Australia;27/03/2020;62;1;3;2020
Australia;27/03/2020;1405;4;3;2020
Australia;27/03/2020;12;0;3;2020
Australia;27/03/2020;555;8;3;2020
Australia;27/03/2020;257;6;3;2020
Australia;27/03/2020;47;3;3;2020
Australia;27/03/2020;574;171;3;2020
Australia;27/03/2020;231;1;3;2020
Austria;27/03/2020;7657;225;3;2020
Azerbaijan;27/03/2020;165;15;3;2020
Bahamas;27/03/2020;10;1;3;2020
Bahrain;27/03/2020;466;227;3;2020
Bangladesh;27/03/2020;48;11;3;2020
Barbados;27/03/2020;24;0;3;2020
Belarus;27/03/2020;94;32;3;2020
Belgium;27/03/2020;7284;858;3;2020
Benin;27/03/2020;6;0;3;2020
Bhutan;27/03/2020;3;0;3;2020
Bolivia;27/03/2020;61;0;3;2020
Bosnia and Herzegovina;27/03/2020;237;5;3;2020
Brazil;27/03/2020;3417;6;3;2020
Brunei;27/03/2020;115;11;3;2020
Bulgaria;27/03/2020;293;9;3;2020
Burkina Faso;27/03/2020;180;12;3;2020
Cabo Verde;27/03/2020;5;0;3;2020
Cambodia;27/03/2020;99;11;3;2020
Cameroon;27/03/2020;91;2;3;2020
Canada;27/03/2020;542;0;3;2020
Canada;27/03/2020;725;0;3;2020
Canada;27/03/2020;39;0;3;2020
Canada;27/03/2020;45;0;3;2020
Canada;27/03/2020;102;0;3;2020
Canada;27/03/2020;90;0;3;2020
Canada;27/03/2020;994;0;3;2020
Canada;27/03/2020;9;0;3;2020
Canada;27/03/2020;2024;0;3;2020
Canada;27/03/2020;95;0;3;2020
Central African Republic;27/03/2020;3;0;3;2020
Chad;27/03/2020;3;0;3;2020
Chile;27/03/2020;1665;43;3;2020
China;27/03/2020;990;984;3;2020
China;27/03/2020;569;408;3;2020
China;27/03/2020;578;570;3;2020
China;27/03/2020;331;295;3;2020
China;27/03/2020;136;123;3;2020
China;27/03/2020;1456;1337;3;2020
China;27/03/2020;254;250;3;2020
China;27/03/2020;146;144;3;2020
China;27/03/2020;168;168;3;2020
China;27/03/2020;319;0;3;2020
China;27/03/2020;484;469;3;2020
China;27/03/2020;1275;0;3;2020
China;27/03/2020;519;110;3;2020
China;27/03/2020;67801;61732;3;2020
China;27/03/2020;1018;1014;3;2020
China;27/03/2020;92;74;3;2020
China;27/03/2020;641;631;3;2020
China;27/03/2020;936;934;3;2020
China;27/03/2020;95;92;3;2020
China;27/03/2020;128;124;3;2020
China;27/03/2020;33;10;3;2020
China;27/03/2020;75;75;3;2020
China;27/03/2020;18;18;3;2020
China;27/03/2020;253;242;3;2020
China;27/03/2020;772;752;3;2020
China;27/03/2020;468;334;3;2020
China;27/03/2020;135;133;3;2020
China;27/03/2020;548;536;3;2020
China;27/03/2020;155;133;3;2020
China;27/03/2020;1;1;3;2020
China;27/03/2020;76;73;3;2020
China;27/03/2020;180;172;3;2020
China;27/03/2020;1247;1222;3;2020
Colombia;27/03/2020;539;10;3;2020
Congo (Brazzaville);27/03/2020;4;0;3;2020
Congo (Kinshasa);27/03/2020;51;2;3;2020
Costa Rica;27/03/2020;263;3;3;2020
Cote d'Ivoire;27/03/2020;101;3;3;2020
Croatia;27/03/2020;586;37;3;2020
Cuba;27/03/2020;80;4;3;2020
Cyprus;27/03/2020;162;15;3;2020
Czechia;27/03/2020;2279;11;3;2020
Denmark;27/03/2020;144;54;3;2020
Greenland;27/03/2020;10;2;3;2020
Denmark;27/03/2020;2046;1;3;2020
Djibouti;27/03/2020;12;0;3;2020
Dominican Republic;27/03/2020;581;3;3;2020
Ecuador;27/03/2020;1595;3;3;2020
Egypt;27/03/2020;536;116;3;2020
El Salvador;27/03/2020;13;0;3;2020
Equatorial Guinea;27/03/2020;12;0;3;2020
Eritrea;27/03/2020;6;0;3;2020
Estonia;27/03/2020;575;11;3;2020
Eswatini;27/03/2020;9;0;3;2020
Ethiopia;27/03/2020;16;0;3;2020
Fiji;27/03/2020;5;0;3;2020
Finland;27/03/2020;1041;10;3;2020
France;27/03/2020;28;6;3;2020
France;27/03/2020;30;0;3;2020
France;27/03/2020;73;0;3;2020
France;27/03/2020;50;0;3;2020
France;27/03/2020;15;0;3;2020
France;27/03/2020;145;1;3;2020
France;27/03/2020;5;0;3;2020
France;27/03/2020;11;0;3;2020
France;27/03/2020;81;0;3;2020
France;27/03/2020;32964;5700;3;2020
Gabon;27/03/2020;7;0;3;2020
Gambia;27/03/2020;3;0;3;2020
Georgia;27/03/2020;83;14;3;2020
Germany;27/03/2020;50871;6658;3;2020
Ghana;27/03/2020;137;2;3;2020
Greece;27/03/2020;966;52;3;2020
Guatemala;27/03/2020;28;4;3;2020
Guinea;27/03/2020;8;0;3;2020
Guyana;27/03/2020;5;0;3;2020
Haiti;27/03/2020;8;0;3;2020
Holy See;27/03/2020;4;0;3;2020
Honduras;27/03/2020;68;0;3;2020
Hungary;27/03/2020;300;34;3;2020
Iceland;27/03/2020;890;97;3;2020
India;27/03/2020;887;73;3;2020
Indonesia;27/03/2020;1046;46;3;2020
Iran;27/03/2020;32332;11133;3;2020
Iraq;27/03/2020;458;122;3;2020
Ireland;27/03/2020;2121;5;3;2020
Israel;27/03/2020;3035;79;3;2020
Italy;27/03/2020;86498;10950;3;2020
Jamaica;27/03/2020;26;2;3;2020
Japan;27/03/2020;1530;372;3;2020
Jordan;27/03/2020;235;18;3;2020
Kazakhstan;27/03/2020;150;3;3;2020
Kenya;27/03/2020;31;1;3;2020
South Korea;27/03/2020;9332;4528;3;2020
Kuwait;27/03/2020;225;57;3;2020
Kyrgyzstan;27/03/2020;58;0;3;2020
Latvia;27/03/2020;280;1;3;2020
Lebanon;27/03/2020;391;27;3;2020
Liberia;27/03/2020;3;0;3;2020
Liechtenstein;27/03/2020;56;19;3;2020
Lithuania;27/03/2020;358;1;3;2020
Luxembourg;27/03/2020;1605;40;3;2020
Madagascar;27/03/2020;26;0;3;2020
Malaysia;27/03/2020;2161;259;3;2020
Maldives;27/03/2020;16;9;3;2020
Malta;27/03/2020;139;2;3;2020
Mauritania;27/03/2020;3;0;3;2020
Mauritius;27/03/2020;94;0;3;2020
Mexico;27/03/2020;717;4;3;2020
Moldova;27/03/2020;199;2;3;2020
Monaco;27/03/2020;42;1;3;2020
Mongolia;27/03/2020;11;0;3;2020
Montenegro;27/03/2020;82;0;3;2020
Morocco;27/03/2020;345;11;3;2020
Namibia;27/03/2020;8;2;3;2020
Nepal;27/03/2020;4;1;3;2020
Netherlands;27/03/2020;33;1;3;2020
Netherlands;27/03/2020;8;2;3;2020
Netherlands;27/03/2020;3;0;3;2020
Netherlands;27/03/2020;8603;0;3;2020
New Zealand;27/03/2020;368;37;3;2020
Nicaragua;27/03/2020;2;0;3;2020
Niger;27/03/2020;10;0;3;2020
Nigeria;27/03/2020;70;3;3;2020
North Macedonia;27/03/2020;219;3;3;2020
Norway;27/03/2020;3755;6;3;2020
Oman;27/03/2020;131;23;3;2020
Pakistan;27/03/2020;1495;29;3;2020
Panama;27/03/2020;674;2;3;2020
Papua New Guinea;27/03/2020;1;0;3;2020
Paraguay;27/03/2020;52;1;3;2020
Peru;27/03/2020;635;16;3;2020
Philippines;27/03/2020;803;31;3;2020
Poland;27/03/2020;1389;7;3;2020
Portugal;27/03/2020;4268;43;3;2020
Qatar;27/03/2020;562;43;3;2020
Romania;27/03/2020;1292;115;3;2020
Russia;27/03/2020;1036;45;3;2020
Rwanda;27/03/2020;54;0;3;2020
Saint Lucia;27/03/2020;3;1;3;2020
Saint Vincent and the Grenadines;27/03/2020;1;0;3;2020
San Marino;27/03/2020;223;4;3;2020
Saudi Arabia;27/03/2020;1104;35;3;2020
Senegal;27/03/2020;119;11;3;2020
Serbia;27/03/2020;457;0;3;2020
Seychelles;27/03/2020;7;0;3;2020
Singapore;27/03/2020;732;183;3;2020
Slovakia;27/03/2020;269;2;3;2020
Slovenia;27/03/2020;632;10;3;2020
Somalia;27/03/2020;3;0;3;2020
South Africa;27/03/2020;1170;31;3;2020
Spain;27/03/2020;65719;9357;3;2020
Sri Lanka;27/03/2020;106;7;3;2020
Sudan;27/03/2020;3;0;3;2020
Suriname;27/03/2020;8;0;3;2020
Sweden;27/03/2020;3069;0;3;2020
Switzerland;27/03/2020;12928;1530;3;2020
Taiwan*;27/03/2020;267;29;3;2020
Tanzania;27/03/2020;13;1;3;2020
Thailand;27/03/2020;1136;97;3;2020
Togo;27/03/2020;25;1;3;2020
Trinidad and Tobago;27/03/2020;66;1;3;2020
Tunisia;27/03/2020;227;2;3;2020
Turkey;27/03/2020;5698;42;3;2020
Uganda;27/03/2020;23;0;3;2020
Ukraine;27/03/2020;310;5;3;2020
United Arab Emirates;27/03/2020;405;52;3;2020
United Kingdom;27/03/2020;17;2;3;2020
United Kingdom;27/03/2020;8;0;3;2020
United Kingdom;27/03/2020;88;0;3;2020
United Kingdom;27/03/2020;55;14;3;2020
United Kingdom;27/03/2020;29;0;3;2020
United Kingdom;27/03/2020;5;0;3;2020
United Kingdom;27/03/2020;24017;135;3;2020
Uruguay;27/03/2020;274;0;3;2020
US;27/03/2020;102276;869;3;2020
Uzbekistan;27/03/2020;88;5;3;2020
Venezuela;27/03/2020;107;31;3;2020
Vietnam;27/03/2020;163;20;3;2020
Zambia;27/03/2020;22;0;3;2020
Zimbabwe;27/03/2020;5;0;3;2020
Dominica;27/03/2020;11;0;3;2020
Grenada;27/03/2020;7;0;3;2020
Mozambique;27/03/2020;7;0;3;2020
Syria;27/03/2020;5;0;3;2020
Timor-Leste;27/03/2020;1;0;3;2020
Belize;27/03/2020;2;0;3;2020
Laos;27/03/2020;6;0;3;2020
Libya;27/03/2020;1;0;3;2020
West Bank and Gaza;27/03/2020;91;17;3;2020
Guinea-Bissau;27/03/2020;2;0;3;2020
Mali;27/03/2020;11;0;3;2020
Saint Kitts and Nevis;27/03/2020;2;0;3;2020
Canada;27/03/2020;1;0;3;2020
Canada;27/03/2020;3;0;3;2020
Kosovo;27/03/2020;86;1;3;2020
Burma;27/03/2020;8;0;3;2020
United Kingdom;27/03/2020;0;0;3;2020
United Kingdom;27/03/2020;0;0;3;2020
United Kingdom;27/03/2020;0;0;3;2020
Botswana;27/03/2020;0;0;3;2020
Burundi;27/03/2020;0;0;3;2020
Sierra Leone;27/03/2020;0;0;3;2020
Malawi;27/03/2020;0;0;3;2020
United Kingdom;27/03/2020;0;0;3;2020
France;27/03/2020;0;0;3;2020
South Sudan;27/03/2020;0;0;3;2020
Western Sahara;27/03/2020;0;0;3;2020
Sao Tome and Principe;27/03/2020;0;0;3;2020
Yemen;27/03/2020;0;0;3;2020
Comoros;27/03/2020;0;0;3;2020
Tajikistan;27/03/2020;0;0;3;2020
Lesotho;27/03/2020;0;0;3;2020
Afghanistan;28/03/2020;110;2;3;2020
Albania;28/03/2020;197;31;3;2020
Algeria;28/03/2020;454;31;3;2020
Andorra;28/03/2020;308;1;3;2020
Angola;28/03/2020;5;0;3;2020
Antigua and Barbuda;28/03/2020;7;0;3;2020
Argentina;28/03/2020;690;72;3;2020
Armenia;28/03/2020;407;30;3;2020
Australia;28/03/2020;71;2;3;2020
Australia;28/03/2020;1617;4;3;2020
Australia;28/03/2020;15;0;3;2020
Australia;28/03/2020;625;8;3;2020
Australia;28/03/2020;287;6;3;2020
Australia;28/03/2020;62;5;3;2020
Australia;28/03/2020;685;191;3;2020
Australia;28/03/2020;278;28;3;2020
Austria;28/03/2020;8271;225;3;2020
Azerbaijan;28/03/2020;182;15;3;2020
Bahamas;28/03/2020;10;1;3;2020
Bahrain;28/03/2020;476;265;3;2020
Bangladesh;28/03/2020;48;15;3;2020
Barbados;28/03/2020;26;0;3;2020
Belarus;28/03/2020;94;32;3;2020
Belgium;28/03/2020;9134;1063;3;2020
Benin;28/03/2020;6;0;3;2020
Bhutan;28/03/2020;3;0;3;2020
Bolivia;28/03/2020;74;0;3;2020
Bosnia and Herzegovina;28/03/2020;258;5;3;2020
Brazil;28/03/2020;3904;6;3;2020
Brunei;28/03/2020;120;25;3;2020
Bulgaria;28/03/2020;331;11;3;2020
Burkina Faso;28/03/2020;207;21;3;2020
Cabo Verde;28/03/2020;5;0;3;2020
Cambodia;28/03/2020;99;13;3;2020
Cameroon;28/03/2020;91;2;3;2020
Canada;28/03/2020;542;0;3;2020
Canada;28/03/2020;884;0;3;2020
Canada;28/03/2020;64;0;3;2020
Canada;28/03/2020;51;0;3;2020
Canada;28/03/2020;120;0;3;2020
Canada;28/03/2020;110;0;3;2020
Canada;28/03/2020;1144;0;3;2020
Canada;28/03/2020;11;0;3;2020
Canada;28/03/2020;2498;0;3;2020
Canada;28/03/2020;134;0;3;2020
Central African Republic;28/03/2020;3;0;3;2020
Chad;28/03/2020;3;0;3;2020
Chile;28/03/2020;2015;61;3;2020
China;28/03/2020;990;984;3;2020
China;28/03/2020;573;410;3;2020
China;28/03/2020;578;570;3;2020
China;28/03/2020;337;295;3;2020
China;28/03/2020;136;125;3;2020
China;28/03/2020;1467;1341;3;2020
China;28/03/2020;254;250;3;2020
China;28/03/2020;146;144;3;2020
China;28/03/2020;168;168;3;2020
China;28/03/2020;319;0;3;2020
China;28/03/2020;484;469;3;2020
China;28/03/2020;1275;0;3;2020
China;28/03/2020;561;112;3;2020
China;28/03/2020;67801;62098;3;2020
China;28/03/2020;1018;1014;3;2020
China;28/03/2020;94;74;3;2020
China;28/03/2020;641;631;3;2020
China;28/03/2020;936;934;3;2020
China;28/03/2020;97;92;3;2020
China;28/03/2020;132;124;3;2020
China;28/03/2020;37;10;3;2020
China;28/03/2020;75;75;3;2020
China;28/03/2020;18;18;3;2020
China;28/03/2020;253;242;3;2020
China;28/03/2020;772;752;3;2020
China;28/03/2020;485;334;3;2020
China;28/03/2020;135;133;3;2020
China;28/03/2020;548;536;3;2020
China;28/03/2020;161;133;3;2020
China;28/03/2020;1;1;3;2020
China;28/03/2020;76;73;3;2020
China;28/03/2020;180;172;3;2020
China;28/03/2020;1251;1225;3;2020
Colombia;28/03/2020;608;10;3;2020
Congo (Brazzaville);28/03/2020;4;0;3;2020
Congo (Kinshasa);28/03/2020;65;2;3;2020
Costa Rica;28/03/2020;295;3;3;2020
Cote d'Ivoire;28/03/2020;101;3;3;2020
Croatia;28/03/2020;657;45;3;2020
Cuba;28/03/2020;119;4;3;2020
Cyprus;28/03/2020;179;15;3;2020
Czechia;28/03/2020;2631;11;3;2020
Denmark;28/03/2020;155;54;3;2020
Greenland;28/03/2020;10;2;3;2020
Denmark;28/03/2020;2201;1;3;2020
Djibouti;28/03/2020;14;0;3;2020
Dominican Republic;28/03/2020;719;3;3;2020
Ecuador;28/03/2020;1823;3;3;2020
Egypt;28/03/2020;576;121;3;2020
El Salvador;28/03/2020;19;0;3;2020
Equatorial Guinea;28/03/2020;12;0;3;2020
Eritrea;28/03/2020;6;0;3;2020
Estonia;28/03/2020;645;20;3;2020
Eswatini;28/03/2020;9;0;3;2020
Ethiopia;28/03/2020;16;1;3;2020
Fiji;28/03/2020;5;0;3;2020
Finland;28/03/2020;1167;10;3;2020
France;28/03/2020;28;6;3;2020
France;28/03/2020;30;0;3;2020
France;28/03/2020;102;17;3;2020
France;28/03/2020;63;0;3;2020
France;28/03/2020;15;0;3;2020
France;28/03/2020;183;1;3;2020
France;28/03/2020;5;0;3;2020
France;28/03/2020;11;0;3;2020
France;28/03/2020;93;0;3;2020
France;28/03/2020;37575;5700;3;2020
Gabon;28/03/2020;7;0;3;2020
Gambia;28/03/2020;3;0;3;2020
Georgia;28/03/2020;90;14;3;2020
Germany;28/03/2020;57695;8481;3;2020
Ghana;28/03/2020;141;2;3;2020
Greece;28/03/2020;1061;52;3;2020
Guatemala;28/03/2020;34;10;3;2020
Guinea;28/03/2020;8;0;3;2020
Guyana;28/03/2020;8;0;3;2020
Haiti;28/03/2020;8;0;3;2020
Holy See;28/03/2020;6;0;3;2020
Honduras;28/03/2020;95;3;3;2020
Hungary;28/03/2020;343;34;3;2020
Iceland;28/03/2020;963;114;3;2020
India;28/03/2020;987;84;3;2020
Indonesia;28/03/2020;1155;59;3;2020
Iran;28/03/2020;35408;11679;3;2020
Iraq;28/03/2020;506;131;3;2020
Ireland;28/03/2020;2415;5;3;2020
Israel;28/03/2020;3619;89;3;2020
Italy;28/03/2020;92472;12384;3;2020
Jamaica;28/03/2020;30;2;3;2020
Japan;28/03/2020;1728;404;3;2020
Jordan;28/03/2020;246;18;3;2020
Kazakhstan;28/03/2020;228;16;3;2020
Kenya;28/03/2020;38;1;3;2020
South Korea;28/03/2020;9478;4811;3;2020
Kuwait;28/03/2020;235;64;3;2020
Kyrgyzstan;28/03/2020;58;0;3;2020
Latvia;28/03/2020;305;1;3;2020
Lebanon;28/03/2020;412;30;3;2020
Liberia;28/03/2020;3;0;3;2020
